x_um_0deg,y1_left,y2_right,y3_bottom,y4_top,y_mean_0,x_um_rot,y5_left_rot,y6_right_rot,y7_bottom_rot,y8_top_rot,y_mean_rot
110.5945945945946,0.022394922126181226,-39.89197519251745,-43.39783828801511,0.5173436649899336,-20.68751872335411,,,,,,
111.48648648648648,0.07380629830295407,-40.115496600353076,-43.535805876616706,0.6098269604659488,-20.741917304550217,,,,,,
112.37837837837837,0.22971275895326157,-40.49860457262598,-40.408222396316276,0.2858238796714738,-20.09782258257938,,,,,,
113.27027027027027,0.41178963328258017,-40.5785177005527,-40.881671306178156,0.3120952639356972,-20.184076027378143,,,,,,
114.16216216216216,0.3884284044670656,-41.418480806386206,-43.38227784792988,-0.06442314360379431,-21.119188348363203,,,,,,
115.05405405405405,0.7231692540074565,-41.237194197487355,-43.80749753482454,-0.0005194372595788831,-21.080510478891007,,,,,,
115.94594594594595,1.028604447863651,-41.24094262819574,-44.95392471234075,-0.02620415408547564,-21.29811676168958,,,,,,
116.83783783783784,0.6264973495646259,-41.753206494938176,-44.97127996440086,0.4847086165430637,-21.403320123307836,,,,,,
117.72972972972973,0.5447430237792852,-41.841580302695235,-44.64423761543366,0.037800325363549145,-21.475818642246516,,,,,,
118.62162162162161,0.6360604818799886,-41.626908877578,-44.64794378935947,0.3914125468284994,-21.311844909557248,,,,,,
119.51351351351352,0.6389995348310115,-42.21556169879101,-45.23893043973411,0.2305802716764029,-21.646228083004427,,,,,,
120.4054054054054,0.05844131356440427,-43.92757727373555,-46.41663938817328,0.4872093963720509,-22.449641487993095,,,,,,
121.29729729729729,-0.08822618987150059,-45.404515564526676,-46.953177253585366,0.12262183435942664,-23.08082429340603,,,,,,
122.1891891891892,0.0970778952845971,-38.62283702384316,-47.10439498345173,0.3814951010495983,-21.312164752740177,,,,,,
123.08108108108108,-0.9673826292280919,-41.95302465835915,-48.14908972021164,0.19215053930739484,-22.71933661712287,,,,,,
123.97297297297297,-0.3191774526142614,-42.4552768159648,-48.46779694656035,0.15938615425517408,-22.77071626522106,,,,,,
124.86486486486487,-0.32453840193150396,-41.48816988088424,-48.56071970595901,0.5345831455395121,-22.45971121080881,,,,,,
125.75675675675676,-0.5487013660722887,-37.95365556722745,-48.45393482928488,0.2330186563449156,-21.680818276559926,,,,,,
126.64864864864865,-0.3361532144787677,-40.86850837334391,-48.79183081743016,0.7003362943293039,-22.324039027730883,,,,,,
127.54054054054053,0.23444490287089892,-42.71231554796744,-48.51082202486754,0.8044250663518202,-22.546066900903064,,,,,,
128.43243243243242,-0.41659222115924166,-44.26874338836798,-48.55029304554101,0.5771608903670613,-23.164616941175293,,,,,,
129.32432432432432,-0.6945836718761098,-44.37607480346066,-49.49515230538219,-0.4261754408634326,-23.7479965553956,,,,,,
